1,'3789.963 ms'
2,'1751.864 ms'
3,'1245.262 ms'
4,'477.836 ms'
5,'622.831 ms'
6,'677.191 ms'
7,'1253.458 ms'
8,'698.372 ms'
9,'2502.414 ms'
10,'1094.285 ms'
11,'606.962 ms'
12,'1097.278 ms'
13,'11233.946 ms'
14,'625.252 ms'
15,'5567.415 ms'
16,'808.633 ms'
17,'6974.321 ms'
18,'10420.515 ms'
19,'164.673 ms'
20,'1173.006 ms'
21,'1782.917 ms'
22,'958.394 ms'
